Ticker,Company,Sector,CIK,Close,ADV20,MarketCap,LatestForm,FiledAt,FilingURL,FilingsSummary,FilingURLsAll,FDA_EventType,FDA_Date,FDA_URL,FDA_Summary,FDA_URLsAll
ACB,Aurora Cannabis Inc.,Healthcare,0001683541,4.53,1010535.9,257134725.0,6-K,2025-11-05,https://www.sec.gov/Archives/edgar/data/1683541/000162828025049248/form6-k20250930q22026.htm,"2025-11-05 | 6-K | https://www.sec.gov/Archives/edgar/data/1683541/000127956925001175/aurora_6k.htm | nan
2025-11-05 | 6-K | https://www.sec.gov/Archives/edgar/data/1683541/000162828025049248/form6-k20250930q22026.htm | nan
2025-10-23 | 6-K | https://www.sec.gov/Archives/edgar/data/1683541/000127956925001141/aurora_6k.htm | nan
2025-09-18 | 6-K | https://www.sec.gov/Archives/edgar/data/1683541/000127956925001017/aurora_6k.htm | nan
2025-08-11 | 6-K | https://www.sec.gov/Archives/edgar/data/1683541/000127956925000864/aurora_6k.htm | nan
2025-06-18 | 40-F | https://www.sec.gov/Archives/edgar/data/1683541/000168354125000008/acb-20250331.htm | nan","https://www.sec.gov/Archives/edgar/data/1683541/000127956925001175/aurora_6k.htm
https://www.sec.gov/Archives/edgar/data/1683541/000162828025049248/form6-k20250930q22026.htm
https://www.sec.gov/Archives/edgar/data/1683541/000127956925001141/aurora_6k.htm
https://www.sec.gov/Archives/edgar/data/1683541/000127956925001017/aurora_6k.htm
https://www.sec.gov/Archives/edgar/data/1683541/000127956925000864/aurora_6k.htm
https://www.sec.gov/Archives/edgar/data/1683541/000168354125000008/acb-20250331.htm",,,,,
ACCO,ACCO Brands Corporation,Industrials,0000712034,3.48,887356.05,313223062.0,10-Q,2025-10-31,https://www.sec.gov/Archives/edgar/data/712034/000119312525260601/acco-20250930.htm,"2025-10-31 | 10-Q | https://www.sec.gov/Archives/edgar/data/712034/000119312525260601/acco-20250930.htm | nan
2025-10-30 | 8-K | https://www.sec.gov/Archives/edgar/data/712034/000119312525258795/acco-20251030.htm | nan
2025-09-12 | 4 | https://www.sec.gov/Archives/edgar/data/712034/000071203425000072/form4.xml | nan
2025-09-12 | 4 | https://www.sec.gov/Archives/edgar/data/712034/000071203425000052/form4.xml | nan
2025-09-12 | 4 | https://www.sec.gov/Archives/edgar/data/712034/000071203425000070/form4.xml | nan
2025-09-12 | 4 | https://www.sec.gov/Archives/edgar/data/712034/000071203425000032/form4.xml | nan
2025-09-12 | 4 | https://www.sec.gov/Archives/edgar/data/712034/000071203425000035/form4.xml | nan
2025-09-12 | 4 | https://www.sec.gov/Archives/edgar/data/712034/000071203425000037/form4.xml | nan
2025-09-12 | 4 | https://www.sec.gov/Archives/edgar/data/712034/000071203425000042/form4.xml | nan
2025-09-12 | 4 | https://www.sec.gov/Archives/edgar/data/712034/000071203425000044/form4.xml | nan
2025-09-12 | 4 | https://www.sec.gov/Archives/edgar/data/712034/000071203425000048/form4.xml | nan
2025-09-12 | 4 | https://www.sec.gov/Archives/edgar/data/712034/000071203425000039/form4.xml | nan
2025-08-01 | 10-Q | https://www.sec.gov/Archives/edgar/data/712034/000095017025101292/acco-20250630.htm | nan
2025-07-31 | 8-K | https://www.sec.gov/Archives/edgar/data/712034/000095017025100909/acco-20250729.htm | nan
2025-07-03 | 8-K | https://www.sec.gov/Archives/edgar/data/712034/000095017025093849/acco-20250627.htm | nan
2025-06-10 | 8-K | https://www.sec.gov/Archives/edgar/data/712034/000095017025084312/acco-20250604.htm | nan
2025-05-21 | 8-K | https://www.sec.gov/Archives/edgar/data/712034/000095017025075700/acco-20250520.htm | nan
2025-05-20 | S-8 | https://www.sec.gov/Archives/edgar/data/712034/000095017025075378/2025_s-8_final.htm | nan
2025-05-01 | 8-K | https://www.sec.gov/Archives/edgar/data/712034/000095017025061863/acco-20250501.htm | nan
2025-02-21 | 10-K | https://www.sec.gov/Archives/edgar/data/712034/000095017025024931/acco-20241231.htm | nan
2025-02-20 | 8-K | https://www.sec.gov/Archives/edgar/data/712034/000095017025024182/acco-20250220.htm | nan
2024-10-31 | 8-K | https://www.sec.gov/Archives/edgar/data/712034/000095017024119565/acco-20241030.htm | nan","https://www.sec.gov/Archives/edgar/data/712034/000119312525260601/acco-20250930.htm
https://www.sec.gov/Archives/edgar/data/712034/000119312525258795/acco-20251030.htm
https://www.sec.gov/Archives/edgar/data/712034/000071203425000072/form4.xml
https://www.sec.gov/Archives/edgar/data/712034/000071203425000052/form4.xml
https://www.sec.gov/Archives/edgar/data/712034/000071203425000070/form4.xml
https://www.sec.gov/Archives/edgar/data/712034/000071203425000032/form4.xml
https://www.sec.gov/Archives/edgar/data/712034/000071203425000035/form4.xml
https://www.sec.gov/Archives/edgar/data/712034/000071203425000037/form4.xml
https://www.sec.gov/Archives/edgar/data/712034/000071203425000042/form4.xml
https://www.sec.gov/Archives/edgar/data/712034/000071203425000044/form4.xml
https://www.sec.gov/Archives/edgar/data/712034/000071203425000048/form4.xml
https://www.sec.gov/Archives/edgar/data/712034/000071203425000039/form4.xml
https://www.sec.gov/Archives/edgar/data/712034/000095017025101292/acco-20250630.htm
https://www.sec.gov/Archives/edgar/data/712034/000095017025100909/acco-20250729.htm
https://www.sec.gov/Archives/edgar/data/712034/000095017025093849/acco-20250627.htm
https://www.sec.gov/Archives/edgar/data/712034/000095017025084312/acco-20250604.htm
https://www.sec.gov/Archives/edgar/data/712034/000095017025075700/acco-20250520.htm
https://www.sec.gov/Archives/edgar/data/712034/000095017025075378/2025_s-8_final.htm
https://www.sec.gov/Archives/edgar/data/712034/000095017025061863/acco-20250501.htm
https://www.sec.gov/Archives/edgar/data/712034/000095017025024931/acco-20241231.htm
https://www.sec.gov/Archives/edgar/data/712034/000095017025024182/acco-20250220.htm
https://www.sec.gov/Archives/edgar/data/712034/000095017024119565/acco-20241030.htm",,,,,
ACRV,"Acrivon Therapeutics, Inc. Common Stock",Healthcare,0001781174,2.42,1297401.75,76205629.0,4,2025-11-25,https://www.sec.gov/Archives/edgar/data/1781174/000090514825004179/form4.xml,"2025-11-25 | 4 | https://www.sec.gov/Archives/edgar/data/1781174/000090514825004179/form4.xml | nan
2025-11-18 | 4 | https://www.sec.gov/Archives/edgar/data/1781174/000090514825004130/form4.xml | nan
2025-11-18 | 4 | https://www.sec.gov/Archives/edgar/data/1781174/000090514825004129/form4.xml | nan
2025-11-18 | 4 | https://www.sec.gov/Archives/edgar/data/1781174/000090514825004128/form4.xml | nan
2025-11-18 | 4 | https://www.sec.gov/Archives/edgar/data/1781174/000090514825004127/form4.xml | nan
2025-11-18 | 4 | https://www.sec.gov/Archives/edgar/data/1781174/000090514825004131/form4.xml | nan
2025-11-13 | 10-Q | https://www.sec.gov/Archives/edgar/data/1781174/000119312525280215/acrv-20250930.htm | nan
2025-11-13 | 8-K | https://www.sec.gov/Archives/edgar/data/1781174/000119312525280172/acrv-20251113.htm | nan
2025-10-21 | 4 | https://www.sec.gov/Archives/edgar/data/1781174/000090514825003637/form4.xml | nan
2025-10-03 | 4 | https://www.sec.gov/Archives/edgar/data/1781174/000090514825003507/form4.xml | nan
2025-10-03 | 4 | https://www.sec.gov/Archives/edgar/data/1781174/000090514825003506/form4.xml | nan
2025-09-05 | 8-K | https://www.sec.gov/Archives/edgar/data/1781174/000119312525197250/acrv-20250905.htm | nan
2025-08-25 | 4 | https://www.sec.gov/Archives/edgar/data/1781174/000090514825003121/form4.xml | nan
2025-08-13 | 10-Q | https://www.sec.gov/Archives/edgar/data/1781174/000095017025108054/acrv-20250630.htm | nan
2025-08-13 | 8-K | https://www.sec.gov/Archives/edgar/data/1781174/000119312525179834/acrv-20250813.htm | nan
2025-06-13 | 8-K | https://www.sec.gov/Archives/edgar/data/1781174/000095017025086246/acrv-20250613.htm | nan
2025-05-14 | 8-K | https://www.sec.gov/Archives/edgar/data/1781174/000095017025071385/acrv-20250514.htm | nan
2025-05-14 | S-8 | https://www.sec.gov/Archives/edgar/data/1781174/000119312525119914/d901324ds8.htm | nan
2025-04-07 | 8-K | https://www.sec.gov/Archives/edgar/data/1781174/000095017025051576/acrv-20250407.htm | nan
2025-03-28 | S-8 | https://www.sec.gov/Archives/edgar/data/1781174/000119312525066369/d945264ds8.htm | nan
2025-03-27 | 10-K | https://www.sec.gov/Archives/edgar/data/1781174/000095017025046056/acrv-20241231.htm | nan
2025-03-27 | 8-K | https://www.sec.gov/Archives/edgar/data/1781174/000095017025046163/acrv-20250327.htm | nan
2025-03-25 | 8-K | https://www.sec.gov/Archives/edgar/data/1781174/000095017025044549/acrv-20250325.htm | nan
2025-03-14 | 8-K | https://www.sec.gov/Archives/edgar/data/1781174/000095017025039520/acrv-20250311.htm | nan
2024-11-13 | 8-K | https://www.sec.gov/Archives/edgar/data/1781174/000095017024125920/acrv-20241113.htm | nan","https://www.sec.gov/Archives/edgar/data/1781174/000090514825004179/form4.xml
https://www.sec.gov/Archives/edgar/data/1781174/000090514825004130/form4.xml
https://www.sec.gov/Archives/edgar/data/1781174/000090514825004129/form4.xml
https://www.sec.gov/Archives/edgar/data/1781174/000090514825004128/form4.xml
https://www.sec.gov/Archives/edgar/data/1781174/000090514825004127/form4.xml
https://www.sec.gov/Archives/edgar/data/1781174/000090514825004131/form4.xml
https://www.sec.gov/Archives/edgar/data/1781174/000119312525280215/acrv-20250930.htm
https://www.sec.gov/Archives/edgar/data/1781174/000119312525280172/acrv-20251113.htm
https://www.sec.gov/Archives/edgar/data/1781174/000090514825003637/form4.xml
https://www.sec.gov/Archives/edgar/data/1781174/000090514825003507/form4.xml
https://www.sec.gov/Archives/edgar/data/1781174/000090514825003506/form4.xml
https://www.sec.gov/Archives/edgar/data/1781174/000119312525197250/acrv-20250905.htm
https://www.sec.gov/Archives/edgar/data/1781174/000090514825003121/form4.xml
https://www.sec.gov/Archives/edgar/data/1781174/000095017025108054/acrv-20250630.htm
https://www.sec.gov/Archives/edgar/data/1781174/000119312525179834/acrv-20250813.htm
https://www.sec.gov/Archives/edgar/data/1781174/000095017025086246/acrv-20250613.htm
https://www.sec.gov/Archives/edgar/data/1781174/000095017025071385/acrv-20250514.htm
https://www.sec.gov/Archives/edgar/data/1781174/000119312525119914/d901324ds8.htm
https://www.sec.gov/Archives/edgar/data/1781174/000095017025051576/acrv-20250407.htm
https://www.sec.gov/Archives/edgar/data/1781174/000119312525066369/d945264ds8.htm
https://www.sec.gov/Archives/edgar/data/1781174/000095017025046056/acrv-20241231.htm
https://www.sec.gov/Archives/edgar/data/1781174/000095017025046163/acrv-20250327.htm
https://www.sec.gov/Archives/edgar/data/1781174/000095017025044549/acrv-20250325.htm
https://www.sec.gov/Archives/edgar/data/1781174/000095017025039520/acrv-20250311.htm
https://www.sec.gov/Archives/edgar/data/1781174/000095017024125920/acrv-20241113.htm",,,,,
ADVM,"Adverum Biotechnologies, Inc.",Healthcare,0001501756,4.2,380533.6,92835749.0,8-K,2025-11-21,https://www.sec.gov/Archives/edgar/data/1501756/000119312525291327/d88122d8k.htm,"2025-11-21 | 8-K | https://www.sec.gov/Archives/edgar/data/1501756/000119312525291327/d88122d8k.htm | nan
2025-11-12 | 10-Q | https://www.sec.gov/Archives/edgar/data/1501756/000162828025051593/advm-20250930.htm | nan
2025-10-24 | 8-K | https://www.sec.gov/Archives/edgar/data/1501756/000119312525249438/d70157d8k.htm | nan
2025-09-22 | 8-K | https://www.sec.gov/Archives/edgar/data/1501756/000119312525210068/d937976d8k.htm | nan
2025-08-12 | 10-Q | https://www.sec.gov/Archives/edgar/data/1501756/000162828025039761/advm-20250630.htm | nan
2025-08-12 | 8-K | https://www.sec.gov/Archives/edgar/data/1501756/000162828025039759/advm-20250812.htm | nan
2025-06-20 | 4 | https://www.sec.gov/Archives/edgar/data/1501756/000141588925017867/form4-06202025_080643.xml | nan
2025-06-20 | 4 | https://www.sec.gov/Archives/edgar/data/1501756/000141588925017851/form4-06202025_080654.xml | nan
2025-06-20 | 4 | https://www.sec.gov/Archives/edgar/data/1501756/000141588925017845/form4-06202025_080644.xml | nan
2025-06-20 | 4 | https://www.sec.gov/Archives/edgar/data/1501756/000141588925017846/form4-06202025_080627.xml | nan
2025-06-20 | 4 | https://www.sec.gov/Archives/edgar/data/1501756/000141588925017866/form4-06202025_080601.xml | nan
2025-06-20 | 4 | https://www.sec.gov/Archives/edgar/data/1501756/000141588925017849/form4-06202025_080637.xml | nan
2025-06-20 | 4 | https://www.sec.gov/Archives/edgar/data/1501756/000141588925017850/form4-06202025_080619.xml | nan
2025-06-20 | 4 | https://www.sec.gov/Archives/edgar/data/1501756/000141588925017847/form4-06202025_080602.xml | nan
2025-06-20 | 4 | https://www.sec.gov/Archives/edgar/data/1501756/000141588925017854/form4-06202025_080630.xml | nan
2025-06-20 | 4 | https://www.sec.gov/Archives/edgar/data/1501756/000141588925017856/form4-06202025_080606.xml | nan
2025-06-20 | S-8 | https://www.sec.gov/Archives/edgar/data/1501756/000119312525143640/d68468ds8.htm | nan
2025-06-18 | 8-K | https://www.sec.gov/Archives/edgar/data/1501756/000119312525142384/d51841d8k.htm | nan
2025-05-14 | 8-K | https://www.sec.gov/Archives/edgar/data/1501756/000162828025025486/advm-20250514.htm | nan
2025-04-15 | 10-K | https://www.sec.gov/Archives/edgar/data/1501756/000162828025017767/advm-20241231.htm | nan
2025-04-15 | 8-K | https://www.sec.gov/Archives/edgar/data/1501756/000162828025017769/advm-20250415.htm | nan
2025-03-31 | 8-K | https://www.sec.gov/Archives/edgar/data/1501756/000119312525068759/d848903d8k.htm | nan
2025-02-27 | S-8 | https://www.sec.gov/Archives/edgar/data/1501756/000119312525039358/d871552ds8.htm | nan
2024-12-19 | S-8 | https://www.sec.gov/Archives/edgar/data/1501756/000119312524282019/d758019ds8.htm | nan
2024-11-18 | 8-K | https://www.sec.gov/Archives/edgar/data/1501756/000119312524260916/d828453d8k.htm | nan
2024-11-04 | 8-K | https://www.sec.gov/Archives/edgar/data/1501756/000162828024045031/advm-20241104.htm | nan","https://www.sec.gov/Archives/edgar/data/1501756/000119312525291327/d88122d8k.htm
https://www.sec.gov/Archives/edgar/data/1501756/000162828025051593/advm-20250930.htm
https://www.sec.gov/Archives/edgar/data/1501756/000119312525249438/d70157d8k.htm
https://www.sec.gov/Archives/edgar/data/1501756/000119312525210068/d937976d8k.htm
https://www.sec.gov/Archives/edgar/data/1501756/000162828025039761/advm-20250630.htm
https://www.sec.gov/Archives/edgar/data/1501756/000162828025039759/advm-20250812.htm
https://www.sec.gov/Archives/edgar/data/1501756/000141588925017867/form4-06202025_080643.xml
https://www.sec.gov/Archives/edgar/data/1501756/000141588925017851/form4-06202025_080654.xml
https://www.sec.gov/Archives/edgar/data/1501756/000141588925017845/form4-06202025_080644.xml
https://www.sec.gov/Archives/edgar/data/1501756/000141588925017846/form4-06202025_080627.xml
https://www.sec.gov/Archives/edgar/data/1501756/000141588925017866/form4-06202025_080601.xml
https://www.sec.gov/Archives/edgar/data/1501756/000141588925017849/form4-06202025_080637.xml
https://www.sec.gov/Archives/edgar/data/1501756/000141588925017850/form4-06202025_080619.xml
https://www.sec.gov/Archives/edgar/data/1501756/000141588925017847/form4-06202025_080602.xml
https://www.sec.gov/Archives/edgar/data/1501756/000141588925017854/form4-06202025_080630.xml
https://www.sec.gov/Archives/edgar/data/1501756/000141588925017856/form4-06202025_080606.xml
https://www.sec.gov/Archives/edgar/data/1501756/000119312525143640/d68468ds8.htm
https://www.sec.gov/Archives/edgar/data/1501756/000119312525142384/d51841d8k.htm
https://www.sec.gov/Archives/edgar/data/1501756/000162828025025486/advm-20250514.htm
https://www.sec.gov/Archives/edgar/data/1501756/000162828025017767/advm-20241231.htm
https://www.sec.gov/Archives/edgar/data/1501756/000162828025017769/advm-20250415.htm
https://www.sec.gov/Archives/edgar/data/1501756/000119312525068759/d848903d8k.htm
https://www.sec.gov/Archives/edgar/data/1501756/000119312525039358/d871552ds8.htm
https://www.sec.gov/Archives/edgar/data/1501756/000119312524282019/d758019ds8.htm
https://www.sec.gov/Archives/edgar/data/1501756/000119312524260916/d828453d8k.htm
https://www.sec.gov/Archives/edgar/data/1501756/000162828024045031/advm-20241104.htm",,,,,
AGEN,Agenus Inc.,Healthcare,0001098972,4.32,489438.85,145778428.0,4,2025-12-01,https://www.sec.gov/Archives/edgar/data/1098972/000119312525303859/ownership.xml,"2025-12-01 | 4 | https://www.sec.gov/Archives/edgar/data/1098972/000119312525303859/ownership.xml | nan
2025-11-17 | 4 | https://www.sec.gov/Archives/edgar/data/1098972/000119312525284600/ownership.xml | nan
2025-11-10 | 10-Q | https://www.sec.gov/Archives/edgar/data/1098972/000119312525274554/agen-20250930.htm | nan
2025-11-10 | 8-K | https://www.sec.gov/Archives/edgar/data/1098972/000119312525273266/agen-20251110.htm | nan
2025-11-05 | 4 | https://www.sec.gov/Archives/edgar/data/1098972/000119312525266875/ownership.xml | nan
2025-10-21 | 4 | https://www.sec.gov/Archives/edgar/data/1098972/000119312525245089/ownership.xml | nan
2025-10-09 | 8-K | https://www.sec.gov/Archives/edgar/data/1098972/000119312525235819/agen-20251008.htm | nan
2025-10-06 | 4 | https://www.sec.gov/Archives/edgar/data/1098972/000119312525231857/ownership.xml | nan
2025-10-03 | 4 | https://www.sec.gov/Archives/edgar/data/1098972/000119312525230100/ownership.xml | nan
2025-10-03 | 4 | https://www.sec.gov/Archives/edgar/data/1098972/000119312525230086/ownership.xml | nan
2025-09-23 | 4 | https://www.sec.gov/Archives/edgar/data/1098972/000119312525213291/ownership.xml | nan
2025-09-23 | 8-K | https://www.sec.gov/Archives/edgar/data/1098972/000119312525213574/agen-20250917.htm | nan
2025-09-09 | 4 | https://www.sec.gov/Archives/edgar/data/1098972/000119312525199162/ownership.xml | nan
2025-08-26 | 4 | https://www.sec.gov/Archives/edgar/data/1098972/000095017025111446/ownership.xml | nan
2025-08-12 | S-8 | https://www.sec.gov/Archives/edgar/data/1098972/000119312525178237/d77473ds8.htm | nan
2025-08-11 | 10-Q | https://www.sec.gov/Archives/edgar/data/1098972/000095017025106633/agen-20250630.htm | nan
2025-08-11 | 8-K | https://www.sec.gov/Archives/edgar/data/1098972/000095017025106235/agen-20250811.htm | nan
2025-06-20 | 8-K | https://www.sec.gov/Archives/edgar/data/1098972/000095017025088502/agen-20250617.htm | nan
2025-06-04 | 8-K | https://www.sec.gov/Archives/edgar/data/1098972/000095017025081674/agen-20250603.htm | nan
2025-05-12 | 8-K | https://www.sec.gov/Archives/edgar/data/1098972/000095017025068564/agen-20250512.htm | nan
2025-05-12 | S-3 | https://www.sec.gov/Archives/edgar/data/1098972/000119312525117894/d904513ds3.htm | nan
2025-03-17 | 10-K | https://www.sec.gov/Archives/edgar/data/1098972/000095017025040289/agen-20241231.htm | nan
2025-03-11 | 8-K | https://www.sec.gov/Archives/edgar/data/1098972/000095017025036829/agen-20250311.htm | nan
2025-02-26 | 8-K | https://www.sec.gov/Archives/edgar/data/1098972/000095017025027947/agen-20250220.htm | nan
2025-02-10 | 8-K | https://www.sec.gov/Archives/edgar/data/1098972/000095017025017028/agen-20250204.htm | nan","https://www.sec.gov/Archives/edgar/data/1098972/000119312525303859/ownership.xml
https://www.sec.gov/Archives/edgar/data/1098972/000119312525284600/ownership.xml
https://www.sec.gov/Archives/edgar/data/1098972/000119312525274554/agen-20250930.htm
https://www.sec.gov/Archives/edgar/data/1098972/000119312525273266/agen-20251110.htm
https://www.sec.gov/Archives/edgar/data/1098972/000119312525266875/ownership.xml
https://www.sec.gov/Archives/edgar/data/1098972/000119312525245089/ownership.xml
https://www.sec.gov/Archives/edgar/data/1098972/000119312525235819/agen-20251008.htm
https://www.sec.gov/Archives/edgar/data/1098972/000119312525231857/ownership.xml
https://www.sec.gov/Archives/edgar/data/1098972/000119312525230100/ownership.xml
https://www.sec.gov/Archives/edgar/data/1098972/000119312525230086/ownership.xml
https://www.sec.gov/Archives/edgar/data/1098972/000119312525213291/ownership.xml
https://www.sec.gov/Archives/edgar/data/1098972/000119312525213574/agen-20250917.htm
https://www.sec.gov/Archives/edgar/data/1098972/000119312525199162/ownership.xml
https://www.sec.gov/Archives/edgar/data/1098972/000095017025111446/ownership.xml
https://www.sec.gov/Archives/edgar/data/1098972/000119312525178237/d77473ds8.htm
https://www.sec.gov/Archives/edgar/data/1098972/000095017025106633/agen-20250630.htm
https://www.sec.gov/Archives/edgar/data/1098972/000095017025106235/agen-20250811.htm
https://www.sec.gov/Archives/edgar/data/1098972/000095017025088502/agen-20250617.htm
https://www.sec.gov/Archives/edgar/data/1098972/000095017025081674/agen-20250603.htm
https://www.sec.gov/Archives/edgar/data/1098972/000095017025068564/agen-20250512.htm
https://www.sec.gov/Archives/edgar/data/1098972/000119312525117894/d904513ds3.htm
https://www.sec.gov/Archives/edgar/data/1098972/000095017025040289/agen-20241231.htm
https://www.sec.gov/Archives/edgar/data/1098972/000095017025036829/agen-20250311.htm
https://www.sec.gov/Archives/edgar/data/1098972/000095017025027947/agen-20250220.htm
https://www.sec.gov/Archives/edgar/data/1098972/000095017025017028/agen-20250204.htm",,,,,
AIRO,"AIRO Group Holdings, Inc. Common Stock",Industrials,0001927958,8.19,802003.75,256843336.0,8-K,2025-11-14,https://www.sec.gov/Archives/edgar/data/1927958/000149315225022504/form8-k.htm,"2025-11-14 | 10-Q | https://www.sec.gov/Archives/edgar/data/1927958/000149315225023461/form10-q.htm | nan
2025-11-14 | 8-K | https://www.sec.gov/Archives/edgar/data/1927958/000149315225022504/form8-k.htm | nan
2025-10-22 | 4 | https://www.sec.gov/Archives/edgar/data/1927958/000116376825000008/form4-10222025_091012.xml | nan
2025-10-22 | 4 | https://www.sec.gov/Archives/edgar/data/1927958/000148928925000009/form4-10222025_091032.xml | nan
2025-10-17 | 8-K | https://www.sec.gov/Archives/edgar/data/1927958/000149315225018456/form8-k.htm | nan
2025-09-17 | 4 | https://www.sec.gov/Archives/edgar/data/1927958/000206003025000005/form4-09172025_080945.xml | nan
2025-09-16 | 4 | https://www.sec.gov/Archives/edgar/data/1927958/000116376825000005/form4-09172025_010919.xml | nan
2025-09-16 | 4 | https://www.sec.gov/Archives/edgar/data/1927958/000206002525000003/form4-09172025_010937.xml | nan
2025-09-16 | 4 | https://www.sec.gov/Archives/edgar/data/1927958/000148928925000006/form4-09172025_010944.xml | nan
2025-09-16 | 4 | https://www.sec.gov/Archives/edgar/data/1927958/000206003025000003/form4-09172025_010940.xml | nan
2025-09-16 | 4/A | https://www.sec.gov/Archives/edgar/data/1927958/000148928925000005/form4a-09172025_010934.xml | nan
2025-09-12 | 424B4 | https://www.sec.gov/Archives/edgar/data/1927958/000149315225013119/form424b4.htm | nan
2025-09-11 | 8-K | https://www.sec.gov/Archives/edgar/data/1927958/000149315225013029/form8-k.htm | nan
2025-08-14 | 8-K | https://www.sec.gov/Archives/edgar/data/1927958/000164117225023703/form8-k.htm | nan
2025-08-13 | 10-Q | https://www.sec.gov/Archives/edgar/data/1927958/000164117225023610/form10-q.htm | nan
2025-08-05 | 4/A | https://www.sec.gov/Archives/edgar/data/1927958/000141588925021030/form4a-08052025_040802.xml | nan
2025-06-17 | S-8 | https://www.sec.gov/Archives/edgar/data/1927958/000164117225015306/forms-8.htm | nan
2025-06-16 | 424B4 | https://www.sec.gov/Archives/edgar/data/1927958/000164117225015147/form424b4.htm | nan
2025-06-16 | 8-K | https://www.sec.gov/Archives/edgar/data/1927958/000164117225015243/form8-k.htm | nan","https://www.sec.gov/Archives/edgar/data/1927958/000149315225023461/form10-q.htm
https://www.sec.gov/Archives/edgar/data/1927958/000149315225022504/form8-k.htm
https://www.sec.gov/Archives/edgar/data/1927958/000116376825000008/form4-10222025_091012.xml
https://www.sec.gov/Archives/edgar/data/1927958/000148928925000009/form4-10222025_091032.xml
https://www.sec.gov/Archives/edgar/data/1927958/000149315225018456/form8-k.htm
https://www.sec.gov/Archives/edgar/data/1927958/000206003025000005/form4-09172025_080945.xml
https://www.sec.gov/Archives/edgar/data/1927958/000116376825000005/form4-09172025_010919.xml
https://www.sec.gov/Archives/edgar/data/1927958/000206002525000003/form4-09172025_010937.xml
https://www.sec.gov/Archives/edgar/data/1927958/000148928925000006/form4-09172025_010944.xml
https://www.sec.gov/Archives/edgar/data/1927958/000206003025000003/form4-09172025_010940.xml
https://www.sec.gov/Archives/edgar/data/1927958/000148928925000005/form4a-09172025_010934.xml
https://www.sec.gov/Archives/edgar/data/1927958/000149315225013119/form424b4.htm
https://www.sec.gov/Archives/edgar/data/1927958/000149315225013029/form8-k.htm
https://www.sec.gov/Archives/edgar/data/1927958/000164117225023703/form8-k.htm
https://www.sec.gov/Archives/edgar/data/1927958/000164117225023610/form10-q.htm
https://www.sec.gov/Archives/edgar/data/1927958/000141588925021030/form4a-08052025_040802.xml
https://www.sec.gov/Archives/edgar/data/1927958/000164117225015306/forms-8.htm
https://www.sec.gov/Archives/edgar/data/1927958/000164117225015147/form424b4.htm
https://www.sec.gov/Archives/edgar/data/1927958/000164117225015243/form8-k.htm",,,,,
